symbol,gap_fill_rate,gap_go_rate,trend_1d,trend_3d,reversal_tendency,vol_move_corr,up_vol_ratio,avg_atr_pct,avg_range_pct,return_skew,vol_clustering,intraday_revert_rate,val_gap_fill,val_gap_go,val_trend_1d,drift,fvg_density,fvg_fill_rate,orb_breakout_rate,orb_hold_1h,vwap_reclaim_rate,morning_continuation,catalyst_wr,catalyst_avg,data_years,cluster,cluster_raw,cluster_dist,bt_n,bt_wr,bt_ev,bt_ann,bt_total,bt_prof_yr,bt_n_yr,bt_avg_w,bt_avg_l,passed
VSEC,0.6335504885993485,0.6889250814332247,0.42592592592592593,0.5,0.526468747941777,0.3124461288647791,0.9621339027763598,4.233006513513041,3.926270924573779,0.14442000494104631,0.26380015023897013,0.5228628230616302,0.7011494252873564,0.6551724137931034,0.5416666666666666,0.05067580216406459,27.97464707577067,0.7229660144181257,0.5470941883767535,0.5390946502057613,0.5991983967935872,0.0,0.5149253731343284,0.3913725682307345,6.0,INSTITUTIONAL,2,3.95,53,96.22641509433963,75.47490566037735,666.695,4000.17,6,6,80.39549019607843,-50.0,True
POWL,0.6345811051693404,0.714795008912656,0.44642857142857145,0.5714285714285714,0.5076696165191741,0.2972963790247057,1.05703862755057,4.301065441970095,4.057704342480052,2.2653287644697877,0.11949189753900137,0.49105367793240556,0.5585585585585585,0.7267267267267268,0.5752212389380531,0.04397713221242633,28.810141169691732,0.681,0.5370741482965932,0.4777327935222672,0.591182364729459,0.0,0.5857142857142857,1.9361280927449513,6.0,INSTITUTIONAL,2,3.76,52,92.3076923076923,74.64980769230768,646.965,3881.79,6,6,85.95604166666665,-61.025,True
CEG,0.6079295154185022,0.6960352422907489,0.5306122448979592,0.5918367346938775,0.4951779935275081,0.3722079791076358,0.9471359322530982,3.26481328165402,3.2283548431087676,0.6935593045008174,0.08368674796872681,0.5448979591836735,0.6094276094276094,0.6835016835016835,0.5526315789473685,0.007015826399086322,25.61221549985595,0.655793025871766,0.48296593186372744,0.5114155251141552,0.5370741482965932,0.0,0.5520833333333334,1.0946221376051073,3.9,MOMENTUM,1,2.721,39,97.43589743589743,74.46871794871792,726.0699999999998,2904.2799999999993,4,4,76.6565789473684,-8.67,True
NWL,0.5140350877192983,0.756140350877193,0.5,0.4431818181818182,0.5259388308168795,0.29025388485168485,0.8655892602085766,3.625589590338379,3.322025867470438,0.10893498395009876,0.23506761853649244,0.47514910536779326,0.5855263157894737,0.7072368421052632,0.4696969696969697,0.06019736842105261,24.51743013540766,0.699177438307873,0.4729458917835671,0.47619047619047616,0.6132264529058116,0.0,0.5069444444444444,0.022322021953470033,6.0,INSTITUTIONAL,2,3.716,35,94.28571428571428,74.23942857142856,433.0633333333333,2598.3799999999997,6,6,79.00393939393939,-4.375,True
EXTR,0.6009463722397477,0.7050473186119873,0.48066298342541436,0.5524861878453039,0.4885174418604651,0.4042362841290043,0.9981874013896315,4.895539117441938,4.5241187236224985,0.0712639520047166,0.2941995449475288,0.4860834990059642,0.597864768683274,0.6690391459074733,0.4166666666666667,0.019544888130493876,27.052722558340534,0.6826411075612353,0.5190380761523046,0.47280334728033474,0.6032064128256514,0.0,0.5098039215686274,0.6796152680533611,6.0,INSTITUTIONAL,2,2.837,54,90.74074074074075,71.92537037037036,647.3283333333333,3883.97,6,6,85.29367346938774,-59.084,True
PLAB,0.5517241379310345,0.7445141065830722,0.5,0.5076923076923077,0.4815966386554622,0.40173918027821076,0.9977336076861663,4.02138361421524,3.698690024904489,0.3862193094558519,0.18876701883524827,0.4831013916500994,0.5015384615384615,0.7661538461538462,0.45,0.03591270798167351,28.377989052146354,0.6741116751269035,0.48096192384769537,0.5117370892018779,0.5871743486973948,0.0,0.5228758169934641,0.8609468484317258,6.0,INSTITUTIONAL,2,2.357,55,92.72727272727272,70.72781818181818,648.3383333333334,3890.03,6,6,77.4205882352941,-14.605,True
THC,0.5981735159817352,0.7077625570776256,0.5234899328859061,0.5906040268456376,0.534047034047034,0.39615917811367063,1.0602442096068425,5.009324683204214,4.590568281772666,0.399054290648786,0.2631675911088593,0.5089463220675944,0.5889830508474576,0.6694915254237288,0.6842105263157895,0.023730748394087176,24.899135446685875,0.6967592592592593,0.48096192384769537,0.5251141552511416,0.6072144288577155,0.0,0.56875,0.6856300775673084,6.0,INSTITUTIONAL,2,3.518,60,93.33333333333333,69.25583333333333,692.5583333333333,4155.349999999999,6,6,76.68910714285714,-34.81,True
GVA,0.5670103092783505,0.7096219931271478,0.5428571428571428,0.5333333333333333,0.503405572755418,0.2478218720768979,1.0338850223174527,3.9269667787166966,3.6789542312208683,0.8378050190874092,0.33516523137480303,0.4990059642147117,0.6032388663967612,0.7246963562753036,0.6111111111111112,0.025651460133283233,25.561959654178672,0.7531003382187148,0.5110220440881763,0.4686192468619247,0.6753507014028056,0.0,0.5185185185185185,0.7044340375014476,6.0,INSTITUTIONAL,2,6.442,60,100.0,66.5035,665.035,3990.21,6,6,66.5035,0.0,True
NTNX,0.5906902086677368,0.7110754414125201,0.45985401459854014,0.5401459854014599,0.47352722465504415,0.4398497214701792,1.0926223830979322,4.5144688277057625,4.075246388561621,0.6683828503857265,0.08240499852817341,0.49204771371769385,0.5387453874538746,0.7232472324723247,0.6222222222222222,0.032058306136833414,26.418899452607317,0.6772082878953108,0.48296593186372744,0.4590909090909091,0.5991983967935872,0.0,0.6074074074074074,1.0043165657092272,6.0,MOMENTUM,1,2.991,50,92.0,66.22380000000003,551.8650000000001,3311.1900000000005,6,6,77.2117391304348,-60.1375,True
ALK,0.5359195402298851,0.7140804597701149,0.5371900826446281,0.5206611570247934,0.5252415458937199,0.354123232065522,1.0221757645660428,4.213180127888003,3.7187967783953093,-0.11643449109943971,0.1905832192222309,0.5238568588469185,0.539568345323741,0.697841726618705,0.4,0.009943769122632895,27.11815561959654,0.6737513283740701,0.46292585170340683,0.48826291079812206,0.5751503006012024,0.0,0.5340909090909091,0.2178538387700291,6.0,MOMENTUM,1,2.481,48,93.75,65.92333333333333,527.3866666666667,3164.32,6,6,70.88577777777778,-8.513333333333334,True
IRDM,0.572744014732965,0.7384898710865562,0.41509433962264153,0.49056603773584906,0.5238848547717843,0.36732157184060954,0.9708537140698487,3.7936230130817585,3.5360518964335586,-0.16688448788833368,0.24541649699131493,0.48807157057654077,0.5966386554621849,0.7100840336134454,0.41025641025641024,0.026150239101165318,26.390089311437624,0.665938864628821,0.4729458917835671,0.4838709677419355,0.6012024048096193,0.0,0.5384615384615384,0.13259831543526165,6.0,INSTITUTIONAL,2,2.469,50,96.0,65.86139999999999,548.845,3293.07,6,6,69.22791666666667,-14.935,True
