,static_momentum,static_reversion,adaptive
2025-02-03,0.00023885388718882425,-0.01498482596495944,-0.01498482596495944
2025-02-04,0.012157667398585481,0.0031766540338684507,0.0031766540338684507
2025-02-05,0.016115559355189803,0.018680701881024022,0.018680701881024022
2025-02-06,-0.00764876392230826,0.0011006180467598436,0.0011006180467598436
2025-02-07,-0.011613275151347035,-0.00794575233852365,-0.00794575233852365
2025-02-10,0.017936207557183503,0.020658142911395037,0.020658142911395037
2025-02-11,-0.009817650070888936,-0.03803931887576104,-0.03803931887576104
2025-02-12,0.018516740785092196,0.0015416474982546762,0.0015416474982546762
2025-02-13,0.016608758556945706,0.016769877232332454,0.016608758556945706
2025-02-14,-0.017499570414936244,0.0012320926514003776,0.0012320926514003776
2025-02-18,0.004297493774993458,0.015090079474584383,0.015090079474584383
2025-02-19,-0.001659044951637693,0.005219710121610532,0.005219710121610532
2025-02-20,-0.017887804901801068,-0.004304527781803319,-0.004304527781803319
2025-02-21,-0.05008295260904163,-0.04155787092816263,-0.05008295260904163
2025-02-24,-0.011894212484973243,-0.004985043529279795,-0.004985043529279795
2025-02-25,-0.05184674551793572,0.00412051272282967,0.00412051272282967
2025-02-26,-0.005539047542630293,0.00933357759088028,0.00933357759088028
2025-02-27,-0.0042632448891734565,-0.04078617097435166,-0.0042632448891734565
2025-02-28,0.020699428753731097,0.011854090663105565,0.020699428753731097
2025-03-03,0.010758213982896447,-0.03565101702638598,0.010758213982896447
2025-03-04,-0.050052463059101715,-0.002359345831322585,-0.050052463059101715
2025-03-05,0.020481642463348937,0.03465261596101198,0.020481642463348937
2025-03-06,-0.018241962535856415,-0.04963146615905475,-0.018241962535856415
2025-03-07,-0.047307020779341014,-0.0015157024308956786,-0.0015157024308956786
2025-03-10,-0.04579222086919965,-0.06268313615478179,-0.04579222086919965
2025-03-11,-0.04770890487575963,0.01906564878776652,0.01906564878776652
2025-03-12,-0.014502292970346442,0.02456188548344875,0.02456188548344875
2025-03-13,-0.0037266705378233844,-0.03442871495953772,-0.0037266705378233844
2025-03-14,0.0016305033971932836,0.04278226756295376,0.0016305033971932836
2025-03-17,0.07153124029488334,0.011308842309607336,0.011308842309607336
2025-03-18,0.01376227312699041,-0.020549093192686402,0.01376227312699041
2025-03-19,-0.005906274631505837,0.03035331397659341,-0.005906274631505837
2025-03-20,-0.03010548561237414,-0.0035797985417773035,-0.0035797985417773035
2025-03-21,-0.005905773166409667,0.00013093795583450177,0.00013093795583450177
2025-03-24,0.032239130431260254,0.043176057143001406,0.032239130431260254
2025-03-25,0.013707959426196903,-0.008380020870976723,-0.008380020870976723
2025-03-26,-0.01246149600186408,-0.06021051660420318,-0.01246149600186408
2025-03-27,-0.010168005531685342,-0.005540298801954169,-0.005540298801954169
2025-03-28,-0.014256560179701783,0.0051395344590405845,-0.014256560179701783
2025-03-31,-0.00844305651518068,0.0012925922441039627,0.0012925922441039627
2025-04-01,0.016394974003723695,0.007208988928079789,0.007208988928079789
2025-04-02,0.021092537257211275,0.020367427861048993,0.020367427861048993
2025-04-03,-0.01244597468987052,-0.09079298524552804,-0.01244597468987052
2025-04-04,-0.02240503723254872,-0.020316328526050833,-0.02240503723254872
2025-04-07,-0.023455648551290342,0.011901201477803445,0.011901201477803445
2025-04-08,-0.0006417042041372278,-0.01920422532270137,-0.0006417042041372278
2025-04-09,0.035868126598145755,0.1205515232734658,0.035868126598145755
2025-04-10,0.00035425783638554087,-0.06512611664875373,0.00035425783638554087
2025-04-11,0.017452741495565305,0.0243700618303323,0.017452741495565305
2025-04-14,-0.0012380685498523114,0.021846527265012097,0.021846527265012097
2025-04-15,2.3232627886171642e-05,0.001463969159755211,0.001463969159755211
2025-04-16,-0.01946086982869355,-0.016308080544193297,-0.01946086982869355
2025-04-17,0.012782984334077763,0.009075158592110832,0.009075158592110832
2025-04-21,-0.016123310042230554,-0.030385710331398415,-0.016123310042230554
2025-04-22,0.010437532628344681,0.08849641977857244,0.010437532628344681
2025-04-23,0.003984964955426329,0.13352969975710327,0.003984964955426329
2025-04-24,-0.0009161398749992222,0.03278693266050836,-0.0009161398749992222
2025-04-25,-0.004134721206728272,0.0,0.0
2025-04-28,-0.0004562627134949371,0.0,0.0
2025-04-29,0.009897923447727108,0.02035723956885893,0.02035723956885893
2025-04-30,-0.008984742402143706,0.022186400538453332,0.022186400538453332
2025-05-01,0.025741168371363338,0.00020244690318160785,0.00020244690318160785
2025-05-02,0.02386315841657095,0.007611321996243037,0.02386315841657095
2025-05-05,-0.0067981280662230935,-0.0011651993785603554,-0.0011651993785603554
2025-05-06,-0.01702548663715869,0.025689085736383732,0.025689085736383732
2025-05-07,0.0005545430193864368,-0.02014982640909946,-0.02014982640909946
2025-05-08,0.015511121132307883,0.008196641857939335,0.008196641857939335
2025-05-09,-0.00039052960058544013,0.04674805216044686,0.04674805216044686
2025-05-12,0.04405990091764636,-0.0103560412812852,0.04405990091764636
2025-05-13,0.031103745185868135,-0.011828557111040769,-0.011828557111040769
2025-05-14,0.0008922908304901692,-0.024206396587406753,-0.024206396587406753
2025-05-15,-0.007726855224114179,0.009037214718660591,0.009037214718660591
2025-05-16,0.014642475960178253,0.03419550480830794,0.03419550480830794
2025-05-19,-0.0020605427303070005,0.0026992726216754637,0.0026992726216754637
2025-05-20,0.0004108984755972918,0.018371933003611396,0.018371933003611396
2025-05-21,-0.02359604015524108,-0.03359672922048751,-0.02359604015524108
2025-05-22,0.0035690767209722598,-0.012460100834737475,-0.012460100834737475
2025-05-23,-0.0058010234315432115,0.002030040250608822,0.002030040250608822
2025-05-27,0.03382544320150866,0.013406061527231117,0.03382544320150866
2025-05-28,-0.008882810032975468,0.0,0.0
2025-05-29,-0.007115133973438481,0.0,0.0
2025-05-30,-0.011759220307675296,0.0,0.0
2025-06-02,0.018001176333618092,0.0,0.0
2025-06-03,0.025548628489527565,0.0,0.0
2025-06-04,0.01852443100313531,-0.011215311723037913,-0.011215311723037913
2025-06-05,0.002104183426997667,0.0017600215945372533,0.0017600215945372533
2025-06-06,0.020260624694737914,0.01400682494236516,0.020260624694737914
2025-06-09,0.00823864793873245,0.014223396538884492,0.014223396538884492
2025-06-10,-0.00848593127616842,0.028806644020921368,0.028806644020921368
2025-06-11,-0.004688102503868249,0.0014382428970769467,0.0014382428970769467
2025-06-12,0.008476446891109993,-0.003910273427863098,-0.003910273427863098
2025-06-13,-0.00769866540817008,0.005331231987836471,-0.00769866540817008
2025-06-16,0.016688722161532967,0.014377423438867432,0.014377423438867432
2025-06-17,-0.00939921464907376,-0.022672541396716685,-0.022672541396716685
2025-06-18,0.0027981784544794702,0.0028971607863433058,0.0028971607863433058
2025-06-20,-0.01363297494560145,-0.001745608728001291,-0.001745608728001291
2025-06-23,0.006221563239741361,0.0283792570261183,0.0283792570261183
2025-06-24,0.03494141027741578,0.012617451368932803,0.03494141027741578
2025-06-25,-0.0023697930645125522,-0.02048189054527098,-0.02048189054527098
2025-06-26,0.03374886596555974,0.00478003677771303,0.00478003677771303
2025-06-27,0.0014660479480836282,0.005949738733872427,0.005949738733872427
2025-06-30,0.002529733151366637,0.004966956057587069,0.004966956057587069
2025-07-01,0.0032782967958214014,0.02329196280561141,0.02329196280561141
2025-07-02,0.024569102565748624,0.0,0.0
2025-07-03,0.022902256314610965,0.0,0.0
2025-07-07,-0.0102719992226647,0.0,0.0
2025-07-08,0.004736567388735482,0.0,0.0
2025-07-09,0.009875127846298348,0.006272110585785251,0.006272110585785251
2025-07-10,0.007540222560352308,0.014673603680845138,0.014673603680845138
2025-07-11,-0.01602188378314471,0.030620240023205292,0.030620240023205292
2025-07-14,0.002151307369907207,-0.02568658147547742,-0.02568658147547742
2025-07-15,-0.013416696513942446,-0.02614606986102519,-0.02614606986102519
2025-07-16,0.005524418686370954,0.013245063408162672,0.013245063408162672
2025-07-17,0.011336867926340102,0.016604815696417807,0.016604815696417807
2025-07-18,0.002278660468266203,-0.0210251798525386,-0.0210251798525386
2025-07-21,0.0007558042145009128,-0.0789847488620401,-0.0789847488620401
2025-07-22,0.00849537622800593,0.021584099924044198,0.021584099924044198
2025-07-23,0.01062382754913925,0.019430345719813724,0.019430345719813724
2025-07-24,-0.009879029649733686,-0.0138786082030673,-0.0138786082030673
2025-07-25,0.00034552984154261653,0.022330617494177085,0.022330617494177085
2025-07-28,-0.01096393617408729,-0.003303970387081856,-0.003303970387081856
2025-07-29,-0.005436072797527029,-0.004788182784278061,-0.004788182784278061
2025-07-30,-0.01132364381566466,-0.0109178412766896,-0.0109178412766896
2025-07-31,-0.005344956574851739,-0.005113811556717381,-0.005113811556717381
2025-08-01,-0.02711008807501182,-0.004187394539906145,-0.02711008807501182
2025-08-04,0.029901221035190897,0.013457920919527003,0.029901221035190897
2025-08-05,0.011767580623181296,0.010831207460145592,0.010831207460145592
2025-08-06,-0.0037016187248487126,-0.002561406682160811,-0.002561406682160811
2025-08-07,0.0035863925713204045,0.007215684486029927,0.007215684486029927
2025-08-08,0.0012544717110210084,-0.0053528607949325235,-0.0053528607949325235
2025-08-11,-0.002130611810249795,-0.011681348922333945,-0.011681348922333945
2025-08-12,0.025759391610231407,0.014873624480550917,0.025759391610231407
2025-08-13,0.0017663395060144925,0.023096798804096454,0.023096798804096454
2025-08-14,-0.017907142796675247,-0.002129036691842818,-0.002129036691842818
2025-08-15,-0.002446582144898227,0.017436277057151117,0.017436277057151117
2025-08-18,0.0058380924981444055,0.05254622636471423,0.05254622636471423
2025-08-19,-0.016376557756651373,-0.009045948735500464,-0.009045948735500464
2025-08-20,-0.0042507439029489235,0.0038496084304173728,0.0038496084304173728
2025-08-21,-0.0005222734574040211,0.008195408234742555,0.008195408234742555
2025-08-22,0.03388563089144174,0.01833199966739348,0.03388563089144174
2025-08-25,0.003687123421516795,-0.05315827809922857,-0.05315827809922857
2025-08-26,0.008080481869091632,0.008978844030099187,0.008978844030099187
2025-08-27,-0.0008521048932522505,0.006984225515863862,0.006984225515863862
2025-08-28,0.009227923024969872,0.025875133986172028,0.025875133986172028
2025-08-29,0.008144691350626758,-0.24498448045905163,-0.24498448045905163
2025-09-02,0.013816200673727026,-0.0012234647810099124,-0.0012234647810099124
2025-09-03,-0.004746073106893479,-0.006120874998950014,-0.006120874998950014
2025-09-04,-0.013645636731678392,0.016026959735498243,0.016026959735498243
2025-09-05,0.007181712923380036,0.004351998331352663,0.004351998331352663
2025-09-08,0.013997142114179684,0.007423357778187145,0.007423357778187145
2025-09-09,0.0230884384486421,0.003321131974864472,0.003321131974864472
2025-09-10,0.03015094079462915,0.09816056199327716,0.09816056199327716
2025-09-11,0.009397016205481449,0.007302706066829678,0.007302706066829678
2025-09-12,-0.0054308110061371635,-0.005943401695467876,-0.005943401695467876
2025-09-15,0.02604686230334054,-0.011057385925048836,-0.011057385925048836
2025-09-16,0.005957284546151255,0.012986563735954637,0.012986563735954637
2025-09-17,0.004817143330710896,0.009445098249469902,0.009445098249469902
2025-09-18,0.013410899093244992,0.011252574717273945,0.011252574717273945
2025-09-19,0.010494438533314375,-0.018953159557269506,-0.018953159557269506
2025-09-22,0.03486737399000628,-0.004423607083395731,-0.004423607083395731
2025-09-23,-0.013313516714736013,-0.007857281602995888,-0.007857281602995888
2025-09-24,-0.010783409722101777,-0.009104768323511325,-0.009104768323511325
2025-09-25,-0.026627941071615133,-0.009645130862234702,-0.009645130862234702
2025-09-26,0.0010111084072660882,0.014239793719442562,0.014239793719442562
2025-09-29,0.024795259090519734,0.005923120689121105,0.005923120689121105
2025-09-30,0.0131941688309265,0.011130909252682437,0.011130909252682437
2025-10-01,0.00500078917699425,0.0026684612681947234,0.0026684612681947234
2025-10-02,0.0017500565975757494,0.0007390575126824712,0.0007390575126824712
2025-10-03,-0.0022358674471811613,0.011545340659871131,0.011545340659871131
2025-10-06,0.033623981379407426,0.0034094418828931766,0.0034094418828931766
2025-10-07,-0.011800544411075206,0.0013777597665220649,0.0013777597665220649
2025-10-08,0.053598678782925256,0.011561656410093954,0.011561656410093954
2025-10-09,0.009689160016389102,0.002676409109998751,0.002676409109998751
2025-10-10,-0.045491952177584415,-0.03001250571212725,-0.045491952177584415
2025-10-13,0.051100414892582456,0.0031824684382929513,0.051100414892582456
2025-10-14,-0.004449848506309741,0.006433609797669965,0.006433609797669965
2025-10-15,0.026506840532259192,0.029188163871135042,0.029188163871135042
2025-10-16,-0.01917630304615797,0.016058435014523826,0.016058435014523826
2025-10-17,-0.020451407264239194,-0.014396242272982696,-0.014396242272982696
2025-10-20,0.034491696940951354,0.015379607892934688,0.034491696940951354
2025-10-21,-0.04286289011083242,-0.007033814463633492,-0.007033814463633492
2025-10-22,-0.025445030608872165,-0.011345896079202056,-0.011345896079202056
2025-10-23,0.01792877866626936,0.03308788077068903,0.03308788077068903
2025-10-24,0.03900094647207282,0.013443538409988354,0.013443538409988354
2025-10-27,0.0022601870825850632,-0.0030076759067764933,0.0022601870825850632
2025-10-28,-0.016230736326066208,-0.020376807673155917,-0.020376807673155917
2025-10-29,0.0037656555579152423,-0.013593758995719851,-0.013593758995719851
2025-10-30,-0.006633053360687103,-0.01091007864233487,-0.006633053360687103
2025-10-31,0.00183982306532246,0.024595024941308885,0.024595024941308885
2025-11-03,0.025682181253742553,-0.00725131896751241,-0.00725131896751241
2025-11-04,-0.026317038923132374,-0.006594781233696644,-0.026317038923132374
2025-11-05,0.03318710764377154,0.005492631072387876,0.005492631072387876
2025-11-06,-0.027760874816186568,0.0013810699511504568,-0.027760874816186568
2025-11-07,0.04159689334931512,0.010318326316942758,0.010318326316942758
2025-11-10,0.004288012254846744,0.0030966656962615026,0.004288012254846744
2025-11-11,-0.004935198358993634,0.006559150736315605,0.006559150736315605
2025-11-12,-0.0036650490410748277,-0.011730777940414217,-0.011730777940414217
2025-11-13,-0.041337020343959446,-0.03245158958366262,-0.041337020343959446
2025-11-14,0.009734977955950146,0.0013525824172742247,0.0013525824172742247
2025-11-17,-0.018567890186385796,-0.02130694639460747,-0.02130694639460747
2025-11-18,-0.007651218110250887,0.002501856821838788,0.002501856821838788
2025-11-19,0.00576605688766782,0.006100006604598529,0.006100006604598529
2025-11-20,-0.026527337813844837,-0.028973342015416664,-0.026527337813844837
2025-11-21,0.02871740711658677,0.008491945048860805,0.008491945048860805
2025-11-24,0.022255349947381504,0.034286657736493795,0.022255349947381504
2025-11-25,0.02901343039903222,0.012543955907729705,0.012543955907729705
2025-11-26,-0.0005562350620140396,0.02414181940634759,0.02414181940634759
2025-11-28,-0.008712069528212685,0.01246756509375636,0.01246756509375636
2025-12-01,-0.00579274563958172,-0.012548023314305348,-0.012548023314305348
2025-12-02,0.003553477398542193,-0.01864119420110937,-0.01864119420110937
2025-12-03,0.003270555195925414,0.029547906988343753,0.029547906988343753
2025-12-04,-0.0032898706883403572,0.13710923830467753,0.13710923830467753
2025-12-05,0.00029569865596699367,0.09372221882667636,0.09372221882667636
2025-12-08,-0.012478044702153161,0.06926120303741312,0.06926120303741312
2025-12-09,0.0010008344727148039,0.00539490718983171,0.00539490718983171
2025-12-10,0.01360065591306608,-0.018277761607568777,-0.018277761607568777
2025-12-11,0.005190123756526669,0.02891637649199182,0.02891637649199182
2025-12-12,-0.022240776806406015,-0.014819187463235406,-0.022240776806406015
2025-12-15,-0.002239329550523254,0.0066977971463272334,0.0066977971463272334
2025-12-16,-0.003620833054902565,-0.0006282149164271352,-0.0006282149164271352
2025-12-17,-0.023593053947296994,-0.017592942132489704,-0.023593053947296994
2025-12-18,0.0048000982871507685,0.013396998136699062,0.013396998136699062
2025-12-19,0.013968543406851658,0.015740633564046258,0.015740633564046258
2025-12-22,0.022769266367331644,0.015172186649708264,0.015172186649708264
2025-12-23,-0.006030659656474391,0.0036828200324467986,0.0036828200324467986
2025-12-24,0.0037347549084057576,0.006497463822148886,0.006497463822148886
2025-12-26,0.0022885775092906587,0.0040790285238848645,0.0040790285238848645
2025-12-29,-0.013239153178990326,0.011747899363239167,0.011747899363239167
2025-12-30,-0.005682485719843385,0.002409784926565295,0.002409784926565295
2025-12-31,-0.00879749415104931,-0.005535540736779032,-0.005535540736779032
2026-01-02,0.008347134160258266,0.007755484154800207,0.007755484154800207
2026-01-05,0.02738168487775655,-0.006350028551497827,-0.006350028551497827
2026-01-06,0.03022905288247995,0.024135158711998783,0.024135158711998783
2026-01-07,-0.003662997221040032,-0.003041746933941288,-0.003041746933941288
2026-01-08,-0.007082616386646393,-0.01766100130447503,-0.01766100130447503
2026-01-09,0.015721139539739613,0.021732777495905853,0.021732777495905853
2026-01-12,0.02310261105827736,0.013789617079429495,0.013789617079429495
2026-01-13,-0.004531587841105383,0.004226551584722071,0.004226551584722071
2026-01-14,-0.009611360028627983,-0.011568435687385914,-0.011568435687385914
2026-01-15,0.0026850218233981592,-0.002066676959571567,-0.002066676959571567
2026-01-16,0.008703325254193373,-0.014732759215209978,-0.014732759215209978
2026-01-20,-0.019991255607316443,-0.03891657077038466,-0.019991255607316443
2026-01-21,0.020352644078942255,0.006744760843628961,0.020352644078942255
2026-01-22,0.0210348830352351,0.01765079861416663,0.01765079861416663
2026-01-23,-0.010378848998453205,-0.007964848300494662,-0.007964848300494662
2026-01-26,-0.01549902120369282,0.008967805444504836,0.008967805444504836
2026-01-27,0.013005883898065737,-0.04496212691293642,-0.04496212691293642
2026-01-28,-0.00879808738783273,0.007126723396106693,0.007126723396106693
2026-01-29,0.00140752090587003,-0.03305893060941958,-0.03305893060941958
2026-01-30,-0.05963252650981428,-0.0003736165795260778,-0.0003736165795260778
2026-02-02,0.0015591750179887824,-0.0020681749952273626,-0.0020681749952273626
2026-02-03,0.023028034948687152,-0.007088765925092638,-0.007088765925092638
2026-02-04,-0.050530188139455465,0.0031609725370160824,0.0031609725370160824
2026-02-05,-0.03199197058230595,-0.02382348116650256,-0.03199197058230595
2026-02-06,0.07377680687107553,0.05292530462960429,0.07377680687107553
2026-02-09,0.018040165409277397,0.027109417871128638,0.027109417871128638
2026-02-10,-0.0009778798903485504,0.01887611298562918,0.01887611298562918
2026-02-11,0.017463322068959414,-0.019063676227402446,-0.019063676227402446
2026-02-12,-0.027998722645612834,-0.020341932768630642,-0.027998722645612834
2026-02-13,0.011575535583653132,0.01812097455042854,0.01812097455042854
2026-02-17,-0.015210878269622122,-0.025622298765285767,-0.025622298765285767
2026-02-18,-0.0008621822174728899,0.019673680992054892,0.019673680992054892
2026-02-19,0.008210311636370773,0.024383169627217594,0.024383169627217594
2026-02-20,0.014835263933752773,-0.031483080133874936,-0.031483080133874936
2026-02-23,-0.009338652453579023,-0.01880069804796969,-0.009338652453579023
2026-02-24,0.004933388008557558,0.030000360972087692,0.030000360972087692
2026-02-25,0.007352634269164118,-0.005491623401204598,-0.005491623401204598
2026-02-26,-0.0025961997686024013,0.044767109578243425,0.044767109578243425
2026-02-27,0.023080804328391928,-0.02995164406057582,-0.02995164406057582
2026-03-02,0.0016264535959145984,0.0045719038549388484,0.0045719038549388484
2026-03-03,-0.03380175123483818,-0.00024763184102509034,-0.00024763184102509034
2026-03-04,0.008547977637737085,0.012198518454590154,0.012198518454590154
2026-03-05,-0.020568522748274982,-0.004320263179256638,-0.004320263179256638
2026-03-06,-0.013427137136407613,-0.034899231355325966,-0.013427137136407613
2026-03-09,0.004308660163260185,0.0015839979034157903,0.0015839979034157903
2026-03-10,0.0012288038460938956,-0.009882554887730313,-0.009882554887730313
2026-03-11,-0.008491606810285268,-0.003449826451987714,-0.003449826451987714
2026-03-12,0.005759307685740333,-0.0359068094732172,0.005759307685740333
2026-03-13,-0.01931101090021321,0.001176664381820569,0.001176664381820569
2026-03-16,0.036275997876276,0.03272210210368266,0.036275997876276
2026-03-17,-0.011372581045774077,0.0026967999909635054,0.0026967999909635054
2026-03-18,-0.01784401851003208,-0.010470301849215014,-0.01784401851003208
